"","Wormbase.ID","ï..Sequence.ID","Category.1","Category.2","Category.3","Description"
"2347","WBGene00006665",NA,NA,NA,NA,NA
"2348","WBGene00006667",NA,NA,NA,NA,NA
"2349","WBGene00006668",NA,NA,NA,NA,NA
"2350","WBGene00006669",NA,NA,NA,NA,NA
"2351","WBGene00006670",NA,NA,NA,NA,NA
"2352","WBGene00006671",NA,NA,NA,NA,NA
"2353","WBGene00006672",NA,NA,NA,NA,NA
"2354","WBGene00006676",NA,NA,NA,NA,NA
"2355","WBGene00006681",NA,NA,NA,NA,NA
"2356","WBGene00006682",NA,NA,NA,NA,NA
"2357","WBGene00006684",NA,NA,NA,NA,NA
"2358","WBGene00006687",NA,NA,NA,NA,NA
"2359","WBGene00006690",NA,NA,NA,NA,NA
"2360","WBGene00006691",NA,NA,NA,NA,NA
"2361","WBGene00006693",NA,NA,NA,NA,NA
"2362","WBGene00006696",NA,NA,NA,NA,NA
"2363","WBGene00006697",NA,NA,NA,NA,NA
"2364","WBGene00006698",NA,NA,NA,NA,NA
"2365","WBGene00006699",NA,NA,NA,NA,NA
"2366","WBGene00006700",NA,NA,NA,NA,NA
"2367","WBGene00006701",NA,NA,NA,NA,NA
"2368","WBGene00006702",NA,NA,NA,NA,NA
"2369","WBGene00006703",NA,NA,NA,NA,NA
"2370","WBGene00006704",NA,NA,NA,NA,NA
"2371","WBGene00006705",NA,NA,NA,NA,NA
"2372","WBGene00006706",NA,NA,NA,NA,NA
"2373","WBGene00006707",NA,NA,NA,NA,NA
"2374","WBGene00006708",NA,NA,NA,NA,NA
"2375","WBGene00006709",NA,NA,NA,NA,NA
"2376","WBGene00006710",NA,NA,NA,NA,NA
"2377","WBGene00006711",NA,NA,NA,NA,NA
"2378","WBGene00006712",NA,NA,NA,NA,NA
"2379","WBGene00006713",NA,NA,NA,NA,NA
"2380","WBGene00006714",NA,NA,NA,NA,NA
"2381","WBGene00006715",NA,NA,NA,NA,NA
"2382","WBGene00006716",NA,NA,NA,NA,NA
"2383","WBGene00006717",NA,NA,NA,NA,NA
"2384","WBGene00006718",NA,NA,NA,NA,NA
"2385","WBGene00006720",NA,NA,NA,NA,NA
"2386","WBGene00006721",NA,NA,NA,NA,NA
"2387","WBGene00006722",NA,NA,NA,NA,NA
"2388","WBGene00006723",NA,NA,NA,NA,NA
"2389","WBGene00006724",NA,NA,NA,NA,NA
"2390","WBGene00006725",NA,NA,NA,NA,NA
"2391","WBGene00006726",NA,NA,NA,NA,NA
"2392","WBGene00006727",NA,NA,NA,NA,NA
"2393","WBGene00006728",NA,NA,NA,NA,NA
"2394","WBGene00006729",NA,NA,NA,NA,NA
"2395","WBGene00006730",NA,NA,NA,NA,NA
"2396","WBGene00006731",NA,NA,NA,NA,NA
"2397","WBGene00006733",NA,NA,NA,NA,NA
"2398","WBGene00006734",NA,NA,NA,NA,NA
"2399","WBGene00006735",NA,NA,NA,NA,NA
"2400","WBGene00006736",NA,NA,NA,NA,NA
"2401","WBGene00006737",NA,NA,NA,NA,NA
"2402","WBGene00006739",NA,NA,NA,NA,NA
"2403","WBGene00006741",NA,NA,NA,NA,NA
"2404","WBGene00006742",NA,NA,NA,NA,NA
"2405","WBGene00006743",NA,NA,NA,NA,NA
"2406","WBGene00006744",NA,NA,NA,NA,NA
"2407","WBGene00006745",NA,NA,NA,NA,NA
"2408","WBGene00006746",NA,NA,NA,NA,NA
"2409","WBGene00006747",NA,NA,NA,NA,NA
"2410","WBGene00006748",NA,NA,NA,NA,NA
"2411","WBGene00006749",NA,NA,NA,NA,NA
"2412","WBGene00006750",NA,NA,NA,NA,NA
"2413","WBGene00006751",NA,NA,NA,NA,NA
"2414","WBGene00006752",NA,NA,NA,NA,NA
"2415","WBGene00006753",NA,NA,NA,NA,NA
"2416","WBGene00006754",NA,NA,NA,NA,NA
"2417","WBGene00006755",NA,NA,NA,NA,NA
"2418","WBGene00006757",NA,NA,NA,NA,NA
"2419","WBGene00006759",NA,NA,NA,NA,NA
"2420","WBGene00006760",NA,NA,NA,NA,NA
"2421","WBGene00006761",NA,NA,NA,NA,NA
"2422","WBGene00006762",NA,NA,NA,NA,NA
"2423","WBGene00006763",NA,NA,NA,NA,NA
"2424","WBGene00006764",NA,NA,NA,NA,NA
"2425","WBGene00006765",NA,NA,NA,NA,NA
"2426","WBGene00006766",NA,NA,NA,NA,NA
"2427","WBGene00006767",NA,NA,NA,NA,NA
"2428","WBGene00006768",NA,NA,NA,NA,NA
"2429","WBGene00006769",NA,NA,NA,NA,NA
"2430","WBGene00006770",NA,NA,NA,NA,NA
"2431","WBGene00006771",NA,NA,NA,NA,NA
"2432","WBGene00006772",NA,NA,NA,NA,NA
"2433","WBGene00006773",NA,NA,NA,NA,NA
"2434","WBGene00006774",NA,NA,NA,NA,NA
"2435","WBGene00006775",NA,NA,NA,NA,NA
"2436","WBGene00006776",NA,NA,NA,NA,NA
"2437","WBGene00006777",NA,NA,NA,NA,NA
"2438","WBGene00006778",NA,NA,NA,NA,NA
"2439","WBGene00006779",NA,NA,NA,NA,NA
"2440","WBGene00006780",NA,NA,NA,NA,NA
"2441","WBGene00006781",NA,NA,NA,NA,NA
"2442","WBGene00006782",NA,NA,NA,NA,NA
"2443","WBGene00006783",NA,NA,NA,NA,NA
"2444","WBGene00006784",NA,NA,NA,NA,NA
"2445","WBGene00006785",NA,NA,NA,NA,NA
"2446","WBGene00006786",NA,NA,NA,NA,NA
"2447","WBGene00006787",NA,NA,NA,NA,NA
"2448","WBGene00006788",NA,NA,NA,NA,NA
"2449","WBGene00006789",NA,NA,NA,NA,NA
"2450","WBGene00006790",NA,NA,NA,NA,NA
"2451","WBGene00006791",NA,NA,NA,NA,NA
"2452","WBGene00006792",NA,NA,NA,NA,NA
"2453","WBGene00006793",NA,NA,NA,NA,NA
"2454","WBGene00006794",NA,NA,NA,NA,NA
"2455","WBGene00006795",NA,NA,NA,NA,NA
"2456","WBGene00006796",NA,NA,NA,NA,NA
"2457","WBGene00006797",NA,NA,NA,NA,NA
"2458","WBGene00006798",NA,NA,NA,NA,NA
"2459","WBGene00006801",NA,NA,NA,NA,NA
"2460","WBGene00006802",NA,NA,NA,NA,NA
"2461","WBGene00006803",NA,NA,NA,NA,NA
"2462","WBGene00006804",NA,NA,NA,NA,NA
"2463","WBGene00006805",NA,NA,NA,NA,NA
"2464","WBGene00006807",NA,NA,NA,NA,NA
"2465","WBGene00006808",NA,NA,NA,NA,NA
"2466","WBGene00006809",NA,NA,NA,NA,NA
"2467","WBGene00006810",NA,NA,NA,NA,NA
"2468","WBGene00006811",NA,NA,NA,NA,NA
"2469","WBGene00006812",NA,NA,NA,NA,NA
"2470","WBGene00006814",NA,NA,NA,NA,NA
"2471","WBGene00006815",NA,NA,NA,NA,NA
"2472","WBGene00006816",NA,NA,NA,NA,NA
"2473","WBGene00006817",NA,NA,NA,NA,NA
"2474","WBGene00006818",NA,NA,NA,NA,NA
"2475","WBGene00006819",NA,NA,NA,NA,NA
"2476","WBGene00006820",NA,NA,NA,NA,NA
"2477","WBGene00006823",NA,NA,NA,NA,NA
"2478","WBGene00006824",NA,NA,NA,NA,NA
"2479","WBGene00006825",NA,NA,NA,NA,NA
"2480","WBGene00006826",NA,NA,NA,NA,NA
"2481","WBGene00006827",NA,NA,NA,NA,NA
"2482","WBGene00006829",NA,NA,NA,NA,NA
"2483","WBGene00006830",NA,NA,NA,NA,NA
"2484","WBGene00006831",NA,NA,NA,NA,NA
"2485","WBGene00006833",NA,NA,NA,NA,NA
"2486","WBGene00006836",NA,NA,NA,NA,NA
"2487","WBGene00006839",NA,NA,NA,NA,NA
"2488","WBGene00006840",NA,NA,NA,NA,NA
"2489","WBGene00006843",NA,NA,NA,NA,NA
"2490","WBGene00006844",NA,NA,NA,NA,NA
"2491","WBGene00006845",NA,NA,NA,NA,NA
"2492","WBGene00006852",NA,NA,NA,NA,NA
"2493","WBGene00006856",NA,NA,NA,NA,NA
"2494","WBGene00006861",NA,NA,NA,NA,NA
"2495","WBGene00006862",NA,NA,NA,NA,NA
"2496","WBGene00006863",NA,NA,NA,NA,NA
"2497","WBGene00006864",NA,NA,NA,NA,NA
"2498","WBGene00006865",NA,NA,NA,NA,NA
"2499","WBGene00006868",NA,NA,NA,NA,NA
"2500","WBGene00006869",NA,NA,NA,NA,NA
"2501","WBGene00006870",NA,NA,NA,NA,NA
"2502","WBGene00006873",NA,NA,NA,NA,NA
"2503","WBGene00006874",NA,NA,NA,NA,NA
"2504","WBGene00006875",NA,NA,NA,NA,NA
"2505","WBGene00006876",NA,NA,NA,NA,NA
"2506","WBGene00006881",NA,NA,NA,NA,NA
"2507","WBGene00006882",NA,NA,NA,NA,NA
"2508","WBGene00006887",NA,NA,NA,NA,NA
"2509","WBGene00006888",NA,NA,NA,NA,NA
"2510","WBGene00006889",NA,NA,NA,NA,NA
"2511","WBGene00006890",NA,NA,NA,NA,NA
"2512","WBGene00006910",NA,NA,NA,NA,NA
"2513","WBGene00006911",NA,NA,NA,NA,NA
"2514","WBGene00006912",NA,NA,NA,NA,NA
"2515","WBGene00006913",NA,NA,NA,NA,NA
"2516","WBGene00006914",NA,NA,NA,NA,NA
"2517","WBGene00006917",NA,NA,NA,NA,NA
"2518","WBGene00006918",NA,NA,NA,NA,NA
"2519","WBGene00006919",NA,NA,NA,NA,NA
"2520","WBGene00006920",NA,NA,NA,NA,NA
"2521","WBGene00006921",NA,NA,NA,NA,NA
"2522","WBGene00006922",NA,NA,NA,NA,NA
"2523","WBGene00006923",NA,NA,NA,NA,NA
"2524","WBGene00006924",NA,NA,NA,NA,NA
"2525","WBGene00006926",NA,NA,NA,NA,NA
"2526","WBGene00006929",NA,NA,NA,NA,NA
"2527","WBGene00006930",NA,NA,NA,NA,NA
"2528","WBGene00006931",NA,NA,NA,NA,NA
"2529","WBGene00006932",NA,NA,NA,NA,NA
"2530","WBGene00006933",NA,NA,NA,NA,NA
"2531","WBGene00006934",NA,NA,NA,NA,NA
"2532","WBGene00006935",NA,NA,NA,NA,NA
"2533","WBGene00006936",NA,NA,NA,NA,NA
"2534","WBGene00006937",NA,NA,NA,NA,NA
"2535","WBGene00006940",NA,NA,NA,NA,NA
"2536","WBGene00006941",NA,NA,NA,NA,NA
"2537","WBGene00006942",NA,NA,NA,NA,NA
"2538","WBGene00006943",NA,NA,NA,NA,NA
"2539","WBGene00006944",NA,NA,NA,NA,NA
"2540","WBGene00006945",NA,NA,NA,NA,NA
"2541","WBGene00006951",NA,NA,NA,NA,NA
"2542","WBGene00006952",NA,NA,NA,NA,NA
"2543","WBGene00006955",NA,NA,NA,NA,NA
"2544","WBGene00006957",NA,NA,NA,NA,NA
"2545","WBGene00006958",NA,NA,NA,NA,NA
"2546","WBGene00006959",NA,NA,NA,NA,NA
"2547","WBGene00006961",NA,NA,NA,NA,NA
"2548","WBGene00006963",NA,NA,NA,NA,NA
"2549","WBGene00006964",NA,NA,NA,NA,NA
"2550","WBGene00006968",NA,NA,NA,NA,NA
"2551","WBGene00006970",NA,NA,NA,NA,NA
"2552","WBGene00006975",NA,NA,NA,NA,NA
"2553","WBGene00006978",NA,NA,NA,NA,NA
"2554","WBGene00006979",NA,NA,NA,NA,NA
"2555","WBGene00006980",NA,NA,NA,NA,NA
"2556","WBGene00006981",NA,NA,NA,NA,NA
"2557","WBGene00006982",NA,NA,NA,NA,NA
"2558","WBGene00006984",NA,NA,NA,NA,NA
"2559","WBGene00006985",NA,NA,NA,NA,NA
"2560","WBGene00006986",NA,NA,NA,NA,NA
"2561","WBGene00006987",NA,NA,NA,NA,NA
"2562","WBGene00006988",NA,NA,NA,NA,NA
"2563","WBGene00006993",NA,NA,NA,NA,NA
"2564","WBGene00006994",NA,NA,NA,NA,NA
"2565","WBGene00006996",NA,NA,NA,NA,NA
"2566","WBGene00006997",NA,NA,NA,NA,NA
"2567","WBGene00006999",NA,NA,NA,NA,NA
"2568","WBGene00007000",NA,NA,NA,NA,NA
"2569","WBGene00007001",NA,NA,NA,NA,NA
"2570","WBGene00007006",NA,NA,NA,NA,NA
"2571","WBGene00007007",NA,NA,NA,NA,NA
"2572","WBGene00007008",NA,NA,NA,NA,NA
"2573","WBGene00007009",NA,NA,NA,NA,NA
"2574","WBGene00007010",NA,NA,NA,NA,NA
"2575","WBGene00007011",NA,NA,NA,NA,NA
"2576","WBGene00007012",NA,NA,NA,NA,NA
"2577","WBGene00007013",NA,NA,NA,NA,NA
"2578","WBGene00007015",NA,NA,NA,NA,NA
"2579","WBGene00007016",NA,NA,NA,NA,NA
"2580","WBGene00007017",NA,NA,NA,NA,NA
"2581","WBGene00007018",NA,NA,NA,NA,NA
"2582","WBGene00007019",NA,NA,NA,NA,NA
"2583","WBGene00007020",NA,NA,NA,NA,NA
"2584","WBGene00007021",NA,NA,NA,NA,NA
"2585","WBGene00007022",NA,NA,NA,NA,NA
"2586","WBGene00007023",NA,NA,NA,NA,NA
"2587","WBGene00007024",NA,NA,NA,NA,NA
"2588","WBGene00007025",NA,NA,NA,NA,NA
"2589","WBGene00007026",NA,NA,NA,NA,NA
"2590","WBGene00007027",NA,NA,NA,NA,NA
"2591","WBGene00007028",NA,NA,NA,NA,NA
"2592","WBGene00007029",NA,NA,NA,NA,NA
"2593","WBGene00007030",NA,NA,NA,NA,NA
"2594","WBGene00007041",NA,NA,NA,NA,NA
"2595","WBGene00007042",NA,NA,NA,NA,NA
"2596","WBGene00007043",NA,NA,NA,NA,NA
"2597","WBGene00007044",NA,NA,NA,NA,NA
"2598","WBGene00007047",NA,NA,NA,NA,NA
"2599","WBGene00007048",NA,NA,NA,NA,NA
"2600","WBGene00007049",NA,NA,NA,NA,NA
"2601","WBGene00007050",NA,NA,NA,NA,NA
"2602","WBGene00007053",NA,NA,NA,NA,NA
"2603","WBGene00007054",NA,NA,NA,NA,NA
"2604","WBGene00007055",NA,NA,NA,NA,NA
"2605","WBGene00007056",NA,NA,NA,NA,NA
"2606","WBGene00007058",NA,NA,NA,NA,NA
"2607","WBGene00007059",NA,NA,NA,NA,NA
"2608","WBGene00007063",NA,NA,NA,NA,NA
"2609","WBGene00007064",NA,NA,NA,NA,NA
"2610","WBGene00007065",NA,NA,NA,NA,NA
"2611","WBGene00007067",NA,NA,NA,NA,NA
"2612","WBGene00007068",NA,NA,NA,NA,NA
"2613","WBGene00007084",NA,NA,NA,NA,NA
"2614","WBGene00007085",NA,NA,NA,NA,NA
"2615","WBGene00007088",NA,NA,NA,NA,NA
"2616","WBGene00007089",NA,NA,NA,NA,NA
"2617","WBGene00007090",NA,NA,NA,NA,NA
"2618","WBGene00007091",NA,NA,NA,NA,NA
"2619","WBGene00007093",NA,NA,NA,NA,NA
"2620","WBGene00007094",NA,NA,NA,NA,NA
"2621","WBGene00007096",NA,NA,NA,NA,NA
"2622","WBGene00007099",NA,NA,NA,NA,NA
"2623","WBGene00007100",NA,NA,NA,NA,NA
"2624","WBGene00007101",NA,NA,NA,NA,NA
"2625","WBGene00007102",NA,NA,NA,NA,NA
"2626","WBGene00007103",NA,NA,NA,NA,NA
"2627","WBGene00007105",NA,NA,NA,NA,NA
"2628","WBGene00007106",NA,NA,NA,NA,NA
"2629","WBGene00007107",NA,NA,NA,NA,NA
"2630","WBGene00007108",NA,NA,NA,NA,NA
"2631","WBGene00007110",NA,NA,NA,NA,NA
"2632","WBGene00007111",NA,NA,NA,NA,NA
"2633","WBGene00007113",NA,NA,NA,NA,NA
"2634","WBGene00007115",NA,NA,NA,NA,NA
"2635","WBGene00007116",NA,NA,NA,NA,NA
"2636","WBGene00007118",NA,NA,NA,NA,NA
"2637","WBGene00007119",NA,NA,NA,NA,NA
"2638","WBGene00007122",NA,NA,NA,NA,NA
"2639","WBGene00007128",NA,NA,NA,NA,NA
"2640","WBGene00007129",NA,NA,NA,NA,NA
"2641","WBGene00007133",NA,NA,NA,NA,NA
"2642","WBGene00007135",NA,NA,NA,NA,NA
"2643","WBGene00007136",NA,NA,NA,NA,NA
"2644","WBGene00007137",NA,NA,NA,NA,NA
"2645","WBGene00007142",NA,NA,NA,NA,NA
"2646","WBGene00007143",NA,NA,NA,NA,NA
"2647","WBGene00007144",NA,NA,NA,NA,NA
"2648","WBGene00007145",NA,NA,NA,NA,NA
"2649","WBGene00007150",NA,NA,NA,NA,NA
"2650","WBGene00007155",NA,NA,NA,NA,NA
"2651","WBGene00007158",NA,NA,NA,NA,NA
"2652","WBGene00007162",NA,NA,NA,NA,NA
"2653","WBGene00007167",NA,NA,NA,NA,NA
"2654","WBGene00007172",NA,NA,NA,NA,NA
"2655","WBGene00007175",NA,NA,NA,NA,NA
"2656","WBGene00007176",NA,NA,NA,NA,NA
"2657","WBGene00007180",NA,NA,NA,NA,NA
"2658","WBGene00007184",NA,NA,NA,NA,NA
"2659","WBGene00007185",NA,NA,NA,NA,NA
"2660","WBGene00007186",NA,NA,NA,NA,NA
"2661","WBGene00007187",NA,NA,NA,NA,NA
"2662","WBGene00007188",NA,NA,NA,NA,NA
"2663","WBGene00007189",NA,NA,NA,NA,NA
"2664","WBGene00007191",NA,NA,NA,NA,NA
"2665","WBGene00007192",NA,NA,NA,NA,NA
"2666","WBGene00007193",NA,NA,NA,NA,NA
"2667","WBGene00007194",NA,NA,NA,NA,NA
"2668","WBGene00007195",NA,NA,NA,NA,NA
"2669","WBGene00007196",NA,NA,NA,NA,NA
"2670","WBGene00007197",NA,NA,NA,NA,NA
"2671","WBGene00007200",NA,NA,NA,NA,NA
"2672","WBGene00007207",NA,NA,NA,NA,NA
"2673","WBGene00007216",NA,NA,NA,NA,NA
"2674","WBGene00007217",NA,NA,NA,NA,NA
"2675","WBGene00007219",NA,NA,NA,NA,NA
"2676","WBGene00007221",NA,NA,NA,NA,NA
"2677","WBGene00007223",NA,NA,NA,NA,NA
"2678","WBGene00007226",NA,NA,NA,NA,NA
"2679","WBGene00007227",NA,NA,NA,NA,NA
"2680","WBGene00007234",NA,NA,NA,NA,NA
"2681","WBGene00007235",NA,NA,NA,NA,NA
"2682","WBGene00007237",NA,NA,NA,NA,NA
"2683","WBGene00007241",NA,NA,NA,NA,NA
"2684","WBGene00007242",NA,NA,NA,NA,NA
"2685","WBGene00007243",NA,NA,NA,NA,NA
"2686","WBGene00007256",NA,NA,NA,NA,NA
"2687","WBGene00007260",NA,NA,NA,NA,NA
"2688","WBGene00007261",NA,NA,NA,NA,NA
"2689","WBGene00007262",NA,NA,NA,NA,NA
"2690","WBGene00007265",NA,NA,NA,NA,NA
"2691","WBGene00007266",NA,NA,NA,NA,NA
"2692","WBGene00007267",NA,NA,NA,NA,NA
"2693","WBGene00007284",NA,NA,NA,NA,NA
"2694","WBGene00007285",NA,NA,NA,NA,NA
"2695","WBGene00007287",NA,NA,NA,NA,NA
"2696","WBGene00007296",NA,NA,NA,NA,NA
"2697","WBGene00007297",NA,NA,NA,NA,NA
"2698","WBGene00007299",NA,NA,NA,NA,NA
"2699","WBGene00007301",NA,NA,NA,NA,NA
"2700","WBGene00007302",NA,NA,NA,NA,NA
"2701","WBGene00007304",NA,NA,NA,NA,NA
"2702","WBGene00007311",NA,NA,NA,NA,NA
"2703","WBGene00007312",NA,NA,NA,NA,NA
"2704","WBGene00007316",NA,NA,NA,NA,NA
"2705","WBGene00007317",NA,NA,NA,NA,NA
"2706","WBGene00007321",NA,NA,NA,NA,NA
"2707","WBGene00007327",NA,NA,NA,NA,NA
"2708","WBGene00007329",NA,NA,NA,NA,NA
"2709","WBGene00007330",NA,NA,NA,NA,NA
"2710","WBGene00007332",NA,NA,NA,NA,NA
"2711","WBGene00007333",NA,NA,NA,NA,NA
"2712","WBGene00007338",NA,NA,NA,NA,NA
"2713","WBGene00007339",NA,NA,NA,NA,NA
"2714","WBGene00007343",NA,NA,NA,NA,NA
"2715","WBGene00007345",NA,NA,NA,NA,NA
"2716","WBGene00007346",NA,NA,NA,NA,NA
"2717","WBGene00007347",NA,NA,NA,NA,NA
"2718","WBGene00007348",NA,NA,NA,NA,NA
"2719","WBGene00007349",NA,NA,NA,NA,NA
"2720","WBGene00007350",NA,NA,NA,NA,NA
"2721","WBGene00007351",NA,NA,NA,NA,NA
"2722","WBGene00007352",NA,NA,NA,NA,NA
"2723","WBGene00007353",NA,NA,NA,NA,NA
"2724","WBGene00007355",NA,NA,NA,NA,NA
"2725","WBGene00007357",NA,NA,NA,NA,NA
"2726","WBGene00007363",NA,NA,NA,NA,NA
"2727","WBGene00007365",NA,NA,NA,NA,NA
"2728","WBGene00007374",NA,NA,NA,NA,NA
"2729","WBGene00007384",NA,NA,NA,NA,NA
"2730","WBGene00007385",NA,NA,NA,NA,NA
"2731","WBGene00007386",NA,NA,NA,NA,NA
"2732","WBGene00007387",NA,NA,NA,NA,NA
"2733","WBGene00007389",NA,NA,NA,NA,NA
"2734","WBGene00007390",NA,NA,NA,NA,NA
"2735","WBGene00007396",NA,NA,NA,NA,NA
"2736","WBGene00007400",NA,NA,NA,NA,NA
"2737","WBGene00007403",NA,NA,NA,NA,NA
"2738","WBGene00007405",NA,NA,NA,NA,NA
"2739","WBGene00007408",NA,NA,NA,NA,NA
"2740","WBGene00007411",NA,NA,NA,NA,NA
"2741","WBGene00007412",NA,NA,NA,NA,NA
"2742","WBGene00007413",NA,NA,NA,NA,NA
"2743","WBGene00007417",NA,NA,NA,NA,NA
"2744","WBGene00007428",NA,NA,NA,NA,NA
"2745","WBGene00007429",NA,NA,NA,NA,NA
"2746","WBGene00007433",NA,NA,NA,NA,NA
"2747","WBGene00007434",NA,NA,NA,NA,NA
"2748","WBGene00007436",NA,NA,NA,NA,NA
"2749","WBGene00007443",NA,NA,NA,NA,NA
"2750","WBGene00007444",NA,NA,NA,NA,NA
"2751","WBGene00007449",NA,NA,NA,NA,NA
"2752","WBGene00007450",NA,NA,NA,NA,NA
"2753","WBGene00007458",NA,NA,NA,NA,NA
"2754","WBGene00007462",NA,NA,NA,NA,NA
"2755","WBGene00007463",NA,NA,NA,NA,NA
"2756","WBGene00007474",NA,NA,NA,NA,NA
"2757","WBGene00007476",NA,NA,NA,NA,NA
"2758","WBGene00007483",NA,NA,NA,NA,NA
"2759","WBGene00007486",NA,NA,NA,NA,NA
"2760","WBGene00007487",NA,NA,NA,NA,NA
"2761","WBGene00007488",NA,NA,NA,NA,NA
"2762","WBGene00007490",NA,NA,NA,NA,NA
"2763","WBGene00007492",NA,NA,NA,NA,NA
"2764","WBGene00007493",NA,NA,NA,NA,NA
"2765","WBGene00007500",NA,NA,NA,NA,NA
"2766","WBGene00007501",NA,NA,NA,NA,NA
"2767","WBGene00007502",NA,NA,NA,NA,NA
"2768","WBGene00007504",NA,NA,NA,NA,NA
"2769","WBGene00007505",NA,NA,NA,NA,NA
"2770","WBGene00007511",NA,NA,NA,NA,NA
"2771","WBGene00007514",NA,NA,NA,NA,NA
"2772","WBGene00007515",NA,NA,NA,NA,NA
"2773","WBGene00007516",NA,NA,NA,NA,NA
"2774","WBGene00007517",NA,NA,NA,NA,NA
"2775","WBGene00007518",NA,NA,NA,NA,NA
"2776","WBGene00007520",NA,NA,NA,NA,NA
"2777","WBGene00007522",NA,NA,NA,NA,NA
"2778","WBGene00007526",NA,NA,NA,NA,NA
"2779","WBGene00007529",NA,NA,NA,NA,NA
"2780","WBGene00007531",NA,NA,NA,NA,NA
"2781","WBGene00007532",NA,NA,NA,NA,NA
"2782","WBGene00007534",NA,NA,NA,NA,NA
"2783","WBGene00007541",NA,NA,NA,NA,NA
"2784","WBGene00007547",NA,NA,NA,NA,NA
"2785","WBGene00007548",NA,NA,NA,NA,NA
"2786","WBGene00007553",NA,NA,NA,NA,NA
"2787","WBGene00007554",NA,NA,NA,NA,NA
"2788","WBGene00007555",NA,NA,NA,NA,NA
"2789","WBGene00007556",NA,NA,NA,NA,NA
"2790","WBGene00007561",NA,NA,NA,NA,NA
"2791","WBGene00007564",NA,NA,NA,NA,NA
"2792","WBGene00007573",NA,NA,NA,NA,NA
"2793","WBGene00007574",NA,NA,NA,NA,NA
"2794","WBGene00007576",NA,NA,NA,NA,NA
"2795","WBGene00007577",NA,NA,NA,NA,NA
"2796","WBGene00007579",NA,NA,NA,NA,NA
"2797","WBGene00007581",NA,NA,NA,NA,NA
"2798","WBGene00007583",NA,NA,NA,NA,NA
"2799","WBGene00007586",NA,NA,NA,NA,NA
"2800","WBGene00007587",NA,NA,NA,NA,NA
"2801","WBGene00007588",NA,NA,NA,NA,NA
"2802","WBGene00007589",NA,NA,NA,NA,NA
"2803","WBGene00007591",NA,NA,NA,NA,NA
"2804","WBGene00007592",NA,NA,NA,NA,NA
"2805","WBGene00007593",NA,NA,NA,NA,NA
"2806","WBGene00007595",NA,NA,NA,NA,NA
"2807","WBGene00007602",NA,NA,NA,NA,NA
"2808","WBGene00007604",NA,NA,NA,NA,NA
"2809","WBGene00007606",NA,NA,NA,NA,NA
"2810","WBGene00007607",NA,NA,NA,NA,NA
"2811","WBGene00007609",NA,NA,NA,NA,NA
"2812","WBGene00007614",NA,NA,NA,NA,NA
"2813","WBGene00007617",NA,NA,NA,NA,NA
"2814","WBGene00007620",NA,NA,NA,NA,NA
"2815","WBGene00007621",NA,NA,NA,NA,NA
"2816","WBGene00007623",NA,NA,NA,NA,NA
"2817","WBGene00007624",NA,NA,NA,NA,NA
"2818","WBGene00007625",NA,NA,NA,NA,NA
"2819","WBGene00007626",NA,NA,NA,NA,NA
"2820","WBGene00007627",NA,NA,NA,NA,NA
"2821","WBGene00007628",NA,NA,NA,NA,NA
"2822","WBGene00007630",NA,NA,NA,NA,NA
"2823","WBGene00007634",NA,NA,NA,NA,NA
"2824","WBGene00007635",NA,NA,NA,NA,NA
"2825","WBGene00007637",NA,NA,NA,NA,NA
"2826","WBGene00007640",NA,NA,NA,NA,NA
"2827","WBGene00007645",NA,NA,NA,NA,NA
"2828","WBGene00007646",NA,NA,NA,NA,NA
"2829","WBGene00007647",NA,NA,NA,NA,NA
"2830","WBGene00007651",NA,NA,NA,NA,NA
"2831","WBGene00007653",NA,NA,NA,NA,NA
"2832","WBGene00007664",NA,NA,NA,NA,NA
"2833","WBGene00007666",NA,NA,NA,NA,NA
"2834","WBGene00007668",NA,NA,NA,NA,NA
"2835","WBGene00007670",NA,NA,NA,NA,NA
"2836","WBGene00007675",NA,NA,NA,NA,NA
"2837","WBGene00007679",NA,NA,NA,NA,NA
"2838","WBGene00007681",NA,NA,NA,NA,NA
"2839","WBGene00007683",NA,NA,NA,NA,NA
"2840","WBGene00007684",NA,NA,NA,NA,NA
"2841","WBGene00007686",NA,NA,NA,NA,NA
"2842","WBGene00007690",NA,NA,NA,NA,NA
"2843","WBGene00007696",NA,NA,NA,NA,NA
"2844","WBGene00007697",NA,NA,NA,NA,NA
"2845","WBGene00007698",NA,NA,NA,NA,NA
"2846","WBGene00007702",NA,NA,NA,NA,NA
"2847","WBGene00007703",NA,NA,NA,NA,NA
"2848","WBGene00007704",NA,NA,NA,NA,NA
"2849","WBGene00007705",NA,NA,NA,NA,NA
"2850","WBGene00007706",NA,NA,NA,NA,NA
"2851","WBGene00007707",NA,NA,NA,NA,NA
"2852","WBGene00007709",NA,NA,NA,NA,NA
"2853","WBGene00007711",NA,NA,NA,NA,NA
"2854","WBGene00007712",NA,NA,NA,NA,NA
"2855","WBGene00007718",NA,NA,NA,NA,NA
"2856","WBGene00007720",NA,NA,NA,NA,NA
"2857","WBGene00007722",NA,NA,NA,NA,NA
"2858","WBGene00007730",NA,NA,NA,NA,NA
"2859","WBGene00007731",NA,NA,NA,NA,NA
"2860","WBGene00007736",NA,NA,NA,NA,NA
"2861","WBGene00007741",NA,NA,NA,NA,NA
"2862","WBGene00007746",NA,NA,NA,NA,NA
"2863","WBGene00007749",NA,NA,NA,NA,NA
